Geneid;Length;Group;Rep1_ChIP.bam;Rep1_input.bam;Rep2_ChIP.bam;Rep2_input.bam;Rep1_input_norm;Rep1_ChIP_norm;Rep2_input_norm;Rep2_ChIP_norm;Rep1_enriched;Rep2_enriched;Average;SD;z-score;p-value;log10(p-value);rank;p-adj;log2(FC);color
MER41-int;551249;LTR/ERV1;96.0;72.0;118.0;94.0;0.00018679707870124143;0.00024609516192292607;0.00023999183006535946;0.0003029696157420958;1.3174465234358643;1.2624163733389797;1.289931448387422;0.027515075048442306;10.53718544750383;1e-16;16.0;270;5.830740740740741e-15;0.36729439766450506;grey
L1MB5;4501805;LINE/L1;656.0;730.0;654.0;757.0;0.00189391482572092;0.0016816502731399948;0.0019327001633986929;0.0016791705821638193;0.887922862370473;0.8688210483777077;0.8783719553740903;0.009550906996382669;12.734711443842492;1e-16;16.0;271;5.809225092250923e-15;-0.18709610212054492;grey
L1MDb;580557;LINE/L1;78.0;64.0;96.0;83.0;0.0001660418477344368;0.00019995231906237744;0.0002119076797385621;0.0002464837551800102;1.204228462828095;1.16316574974586;1.1836971062869774;0.020531356541117485;8.947149006890664;1e-16;16.0;274;5.7456204379562046e-15;0.24329996005277488;grey
AluSc;6657686;SINE/Alu;1326.0;1091.0;1232.0;1045.0;0.0028304946230979775;0.0033991894240604165;0.0026679942810457517;0.0031632081914767973;1.200917110501345;1.185612808074289;1.1932649592878168;0.0076521512135280245;25.25629119118152;1e-16;16.0;275;5.724727272727273e-15;0.25491442275514453;grey
MSTA;8653090;LTR/ERVL-MaLR;1847.0;1301.0;1864.0;1406.0;0.0033753194359765985;0.004734768375746296;0.0035896650326797384;0.004785892913078531;1.4027615654031753;1.3332422021298713;1.3680018837665233;0.034759681636651996;10.587032632039053;1e-16;16.0;279;5.642652329749104e-15;0.45207021684570425;grey
GSAT;239376;Satellite/centr;3.0;36.0;11.0;42.0;9.339853935062071e-05;7.69047381009144e-06;0.00010723039215686274;2.824293028104283e-05;0.08234040771474152;0.2633854983923537;0.1728629530535476;0.09052254533880609;9.137359580982388;1e-16;16.0;284;5.54330985915493e-15;-2.532299382487764;blue
MER30B;38755;DNA/hAT-Charlie;8.0;21.0;5.0;14.0;5.448248128786208e-05;2.050793016024384e-05;3.5743464052287583e-05;1.2837695582292197e-05;0.376413292410247;0.35916204326230056;0.3677876678362738;0.008625624573973228;73.29467295288389;1e-16;16.0;285;5.523859649122807e-15;-1.4430549888453124;blue
MER50B;344292;LTR/ERV1;87.0;57.0;70.0;48.0;0.0001478810206384828;0.00022302374049265174;0.00012254901960784314;0.00017972773815209074;1.5081295728805288;1.4665783433210604;1.4873539581007946;0.02077561477973422;23.45798010156546;1e-16;16.0;286;5.504545454545455e-15;0.5727480184929663;red
L1P5;142636;LINE/L1;31.0;35.0;28.0;32.0;9.080413547977014e-05;7.946822937094488e-05;8.169934640522875e-05;7.18910952608363e-05;0.8751609048538243;0.8799470059926363;0.8775539554232303;0.00239305056940603;51.16734520456102;1e-16;16.0;287;5.485365853658537e-15;-0.18844026425251817;grey
MER41D;161428;LTR/ERV1;36.0;25.0;41.0;30.0;6.486009677126438e-05;9.228568572109728e-05;7.659313725490196e-05;0.000105269103774796;1.4228422453107337;1.3743934188837366;1.3986178320972351;0.024224413213498552;16.455211054404966;1e-16;16.0;289;5.447404844290658e-15;0.48400180449065355;grey
MER57C2;216396;LTR/ERV1;38.0;34.0;50.0;45.0;8.820973160891956e-05;9.741266826115824e-05;0.00011488970588235294;0.00012837695582292196;1.1043301740565334;1.1173930234827127;1.110861598769623;0.006531424713089651;16.973570643391934;1e-16;16.0;291;5.409965635738832e-15;0.1516790838677787;grey
MER44B;603236;DNA/TcMar-Tigger;110.0;88.0;111.0;94.0;0.00022830754063485063;0.0002819840397033528;0.00023999183006535946;0.00028499684192688675;1.235106115721123;1.1875272664459895;1.2113166910835562;0.023789424637566725;8.88279957598716;1e-16;16.0;292;5.391438356164384e-15;0.27657609783588394;grey
L1MC4;11091145;LINE/L1;1491.0;1582.0;1597.0;1698.0;0.00410434692368561;0.0038221654836154456;0.004335171568627451;0.004100359968984128;0.9312481509684928;0.9458356847183175;0.9385419178434051;0.007293766874912344;8.426110021145071;1e-16;16.0;297;5.300673400673401e-15;-0.09150691369450156;grey
L1ME3;3395116;LINE/L1;475.0;597.0;517.0;649.0;0.0015488591108977934;0.001217658353264478;0.0016569648692810457;0.001327417723209013;0.7861646967739141;0.8011139812426907;0.7936393390083024;0.007474642234388318;27.60809875853342;1e-16;16.0;298;5.2828859060402686e-15;-0.33344455607591084;grey
hAT-N1_Mam#DNA/hAT-Tip100;40330;DNA/hAT-Tip100;3.0;6.0;9.0;21.0;1.556642322510345e-05;7.69047381009144e-06;5.361519607843137e-05;2.3107852048125954e-05;0.4940424462884492;0.43099445191476066;0.4625184491016049;0.03152399718684426;17.04991748707234;1e-16;16.0;299;5.265217391304348e-15;-1.1124171813739923;blue
MLT1B;4465038;LTR/ERVL-MaLR;1035.0;981.0;966.0;938.0;0.0025451101973044143;0.0026532134644815467;0.002394812091503268;0.0024802427864988523;1.0424748866637001;1.0356732351981561;1.0390740609309281;0.003400825732772006;11.489580472880904;1e-16;16.0;309;5.094822006472492e-15;0.05529848728337929;grey
Eulor12;6507;DNA;3.0;2.0;3.0;2.0;5.18880774170115e-06;7.69047381009144e-06;5.106209150326797e-06;7.702617349375318e-06;1.4821273388653475;1.5084805817016624;1.495303960283505;0.013176621418157453;37.58960241515124;1e-16;16.0;312;5.045833333333334e-15;0.5804387803564858;red
L1M5;15744857;LINE/L1;2129.0;2533.0;2342.0;2730.0;0.0065716250048645074;0.005457672913894891;0.006969975490196079;0.006013176610745664;0.8304906183561849;0.8627256464823669;0.8466081324192759;0.016117514063091032;9.517092212873582;1e-16;16.0;315;4.997777777777778e-15;-0.2402337478036624;grey
L1ME4a;9140953;LINE/L1;1291.0;1640.0;1214.0;1618.0;0.0042548223481949435;0.0033094672296093497;0.004130923202614379;0.003116992487380545;0.7778156075102292;0.7545510614692286;0.7661833344897289;0.011632273020500294;20.100685833130047;1e-16;16.0;317;4.966246056782335e-15;-0.3842384493272224;grey
LTR80B;156378;LTR/ERVL;31.0;20.0;48.0;29.0;5.1888077417011504e-05;7.946822937094488e-05;7.404003267973856e-05;0.0001232418775900051;1.5315315834941925;1.6645302970501104;1.5980309402721513;0.06649935677795893;8.993033455480992;1e-16;16.0;321;4.904361370716511e-15;0.6762953412728174;red
AluSg;9268897;SINE/Alu;1891.0;1601.0;1706.0;1449.0;0.004153640597231771;0.004847561991627638;0.0036994485294117646;0.004380221732678097;1.1670634177782104;1.1840201851313714;1.175541801454791;0.008478383676580492;20.704630522877043;1e-16;16.0;323;4.873993808049536e-15;0.23332584114259988;grey
HERV-Fc1_LTR2;5533;LTR/ERV1;0.1;4.0;0.1;2.0;1.03776154834023e-05;2.56349127003048e-07;5.106209150326797e-06;2.5675391164584395e-07;0.02470212231442246;0.050282686056722085;0.03749240418557227;0.012790281871149813;75.25304019964501;1e-16;16.0;325;4.844e-15;-4.737257848934216;blue
Charlie3;287921;DNA/hAT-Charlie;63.0;39.0;32.0;22.0;0.00010118175096317243;0.00016149995001192024;5.616830065359477e-05;8.216125172667005e-05;1.596137134162682;1.462769048922824;1.529453091542753;0.066684042619929;7.939726968270552;9.992007221626409e-16;15.000347260751678;328;4.7958588320141635e-14;0.6130158599942337;red
MER41A;1388012;LTR/ERV1;376.0;240.0;397.0;234.0;0.0006226569290041381;0.0009638727175314604;0.0005974264705882353;0.0010193130292340004;1.5479996650371406;1.7061731935486035;1.6270864292928722;0.07908676425573147;7.92909452288569;1.1102230246251565e-15;14.954589770191003;329;5.312535281663781e-14;0.7022908876425358;red
LTR16D1;59845;LTR/ERVL;8.0;10.0;5.0;6.0;2.5944038708505752e-05;2.050793016024384e-05;1.5318627450980392e-05;1.2837695582292197e-05;0.7904679140615187;0.8380447676120346;0.8142563408367767;0.023788426775257943;7.8081522968308725;2.886579864025407e-15;14.539616422220185;331;1.3729131963550449e-13;-0.2964450455616653;grey
MER117;536835;DNA/hAT-Charlie;167.0;176.0;159.0;168.0;0.00045661508126970126;0.00042810304209509015;0.000428921568627451;0.0004082387195168918;0.9375578242064888;0.9517794146450964;0.9446686194257926;0.0071107952193038;7.781321057312735;3.552713678800501e-15;14.449439791871097;332;1.6846497423300086e-13;-0.0821197602143476;grey
LTR22B1;110883;LTR/ERVK;39.0;7.0;34.0;5.0;1.8160827095954028e-05;9.997615953118872e-05;1.2765522875816994e-05;8.729632995958693e-05;5.5050444014998625;6.8384453037142015;6.171744852607032;0.6667004511071695;7.757224168692957;4.3298697960381105e-15;14.363525163164503;333;2.0470012071780173e-13;2.6256784203844625;red
MER68C;40267;LTR/ERVL;3.0;1.0;15.0;6.0;2.594403870850575e-06;7.69047381009144e-06;1.5318627450980392e-05;3.851308674687659e-05;2.964254677730695;2.514134302836104;2.7391944902833996;0.2250601874472955;7.727686135917235;5.440092820663267e-15;14.264393690162489;334;2.5641730920868807e-13;1.4537517049647195;red
LTR12C;2289021;LTR/ERV1;489.0;299.0;453.0;253.0;0.000775726757384322;0.0012535472310449046;0.0006459354575163399;0.001163095219755673;1.6159649246491747;1.8006368998968458;1.7083009122730104;0.09233598762383555;7.670908499495706;8.548717289613705e-15;14.06809904501852;336;4.005430246737755e-13;0.7725621239085604;red
L1M6B;161613;LINE/L1;37.0;26.0;38.0;25.0;6.745450064211496e-05;9.484917699112775e-05;6.382761437908497e-05;9.756648642542069e-05;1.4061208086671244;1.528593656124351;1.4673572323957376;0.061236423728613265;7.632013823455218;1.1546319456101628e-14;13.937556430892222;338;5.377920331284258e-13;0.5532201420853438;red
L1PA13;7725470;LINE/L1;967.0;1095.0;963.0;1161.0;0.00284087223858138;0.002478896058119474;0.0029641544117647058;0.002472540169149477;0.8725827316181376;0.8341468849719786;0.8533648082950581;0.019217923323079478;7.630126795689862;1.176836406102666e-14;13.929283904926233;339;5.465172726039608e-13;-0.2287654780734963;grey
MLT2F;709059;LTR/ERVL;141.0;130.0;137.0;126.0;0.0003372725032105748;0.0003614522690742977;0.00032169117647058823;0.0003517528589548062;1.0716920757949437;1.0934488872652262;1.082570481530085;0.010878405735141206;7.59031089117703;1.5987211554602254e-14;13.796227278095754;340;7.402549161885391e-13;0.1144609557083716;grey
Arthur1A;162486;DNA/hAT-Tip100;30.0;43.0;36.0;61.0;0.00011155936644657474;7.69047381009144e-05;0.0001557393790849673;9.243140819250382e-05;0.6893615529606267;0.5935005567350803;0.6414310548478535;0.04793049811277322;7.481018542901181;3.68594044175552e-14;13.433451686486967;341;1.7016938526263093e-12;-0.6406338914189708;blue
LTR47A;202749;LTR/ERVL;48.0;35.0;48.0;38.0;9.080413547977014e-05;0.00012304758096146304;9.701797385620914e-05;0.0001232418775900051;1.355087852676889;1.2702994372224525;1.312693644949671;0.04239420772721825;7.3758577341902525;8.1601392309949e-14;13.088302431106808;342;3.756288652443062e-12;0.3925302608752013;grey
AluSz6;8144767;SINE/Alu;1821.0;1521.0;1571.0;1387.0;0.003946088287563725;0.004668117602725504;0.003541156045751634;0.004033603951956208;1.1829734315467009;1.139064164313055;1.161018797929878;0.021954633616822927;7.3341601021524685;1.1157741397482823e-13;12.952423708434496;344;5.106288454086398e-12;0.21539133091206425;grey
MER77;505707;LTR/ERVL;137.0;104.0;143.0;117.0;0.00026981800256845983;0.00035119830399417575;0.00029871323529411767;0.00036715809365355683;1.301611829644568;1.229132325830984;1.265372077737776;0.03623975190679196;7.322679206532884;1.2156942119645464e-13;12.915175651014867;345;5.547441733031262e-12;0.33956166616715855;grey
SVA_B;710544;Retroposon/SVA;141.0;61.0;174.0;65.0;0.00015825863612188508;0.0003614522690742977;0.00016595179738562092;0.00044675180626376843;2.2839339320220113;2.692057653498351;2.4879957927601812;0.2040618607381699;7.291885839801375;1.5287771049088406e-13;12.81565582993408;346;6.9559358273352245e-12;1.314984045850688;red
MER4D;513434;LTR/ERV1;103.0;72.0;111.0;85.0;0.00018679707870124143;0.00026403960081313946;0.00021701388888888888;0.00028499684192688675;1.4135103324363962;1.3132654475990941;1.3633878900177452;0.05012244241865105;7.250003640734894;2.0838886172214188e-13;12.681125497569656;347;9.454368444068241e-12;0.44719607380277;grey
MSTA1;218567;LTR/ERVL-MaLR;76.0;28.0;61.0;27.0;7.264330838381611e-05;0.00019482533652231648;6.893382352941176e-05;0.0001566198861039648;2.6819447084230097;2.272032481081516;2.476988594752263;0.20495611367074695;7.20636514958993;2.873257187729905e-13;12.54162549819434;353;1.2814075894173343e-11;1.30858722573719;red
MER103C;1358245;DNA/hAT-Charlie;272.0;318.0;295.0;336.0;0.0008250204309304829;0.0006972696254482905;0.000857843137254902;0.0007574240393552396;0.8451543735248942;0.8829400230198221;0.8640471982723581;0.018892824747463954;7.1960018443452345;3.099742684753437e-13;12.50867435623988;354;1.378509861188513e-11;-0.21081797364020935;grey
HERVK11-int;185183;LTR/ERVK;43.0;27.0;28.0;16.0;7.004890451296554e-05;0.00011023012461131063;4.0849673202614376e-05;7.18910952608363e-05;1.5736166807706158;1.7598940119852726;1.6667553463779443;0.09313866560732842;7.158738446919322;4.071187831300449e-13;12.390278860230401;357;1.7953140063911196e-11;0.7370423547919038;red
L1MC4a;3897349;LINE/L1;493.0;649.0;511.0;633.0;0.0016837681121820234;0.0012638011961250265;0.0016161151960784313;0.0013120124885102624;0.7505791248696623;0.8118310450232221;0.7812050849464423;0.030625960076779923;7.14409979328107;4.5297099404706387e-13;12.343929607101124;358;1.991933619911432e-11;-0.35622675497763484;grey
LTR104_Mam;371196;LTR/Gypsy;105.0;92.0;100.0;86.0;0.00023868515611825294;0.00026916658335320037;0.0002195669934640523;0.0002567539116458439;1.127705583919286;1.1693647920167922;1.1485351879680392;0.020829604048753114;7.130965505651593;4.983791157542328e-13;12.30244016478935;359;2.1855104232086036e-11;0.19979505761206948;grey
L1PA16;11468013;LINE/L1;1457.0;1576.0;1576.0;1695.0;0.0040887805004605066;0.0037350067804344093;0.004327512254901961;0.0040464416475385;0.9134769596983128;0.9350503035444717;0.9242636316213922;0.010786671923079472;7.021291545593415;1.099120794378905e-12;11.958954575593454;360;4.806516296085306e-11;-0.11362367854402879;grey
HERVE-int;310456;LTR/ERV1;120.0;36.0;138.0;51.0;9.339853935062071e-05;0.0003076189524036576;0.00013020833333333333;0.0003543203980712646;3.293616308589661;2.7211806571873125;3.0073984828884868;0.28621782570117427;7.01353410805486;1.1618483952702263e-12;11.934850537516297;361;5.066753265024702e-11;1.588516038912499;red
HAL1b;1377966;LINE/L1;186.0;227.0;181.0;244.0;0.0005889296786830806;0.00047680937622566924;0.0006229575163398692;0.0004647245800789775;0.8096202203493528;0.7459972275628439;0.7778087239560983;0.031811496393254424;6.984621952302029;1.4280798765753389e-12;11.84524750055303;362;6.210569474288829e-11;-0.36251267865777514;grey
LTR10B1;135561;LTR/ERV1;21.0;16.0;25.0;18.0;4.15104619336092e-05;5.383331667064008e-05;4.5955882352941176e-05;6.418847791146098e-05;1.2968614215071792;1.3967412793533909;1.346801350430285;0.049939928923105836;6.944370124440234;1.9008128404607305e-12;11.721060642922383;363;8.243662960708893e-11;0.4295370728612813;grey
Kanga2_a;441435;DNA/TcMar-Tc2;55.0;67.0;52.0;70.0;0.00017382505934698854;0.0001409920198516764;0.0001787173202614379;0.00013351203405583884;0.8111144640556628;0.7470570499855852;0.779085757020624;0.032028707035038795;6.897382486832829;2.648437025243311e-12;11.577010349296058;365;1.1423107969426149e-10;-0.3601459547661615;grey
hAT-5_Mam;183601;DNA/hAT-Tag1;23.0;29.0;31.0;44.0;7.523771225466669e-05;5.896029921070104e-05;0.00011233660130718954;7.959371261021161e-05;0.7836535354920228;0.7085287580719929;0.7460911467820078;0.03756238871001494;6.759656718804324;6.915912287297488e-12;11.16015052340625;366;2.9747870802984793e-10;-0.4225762057233997;grey
HERV1_LTRe;8435;LTR/ERV1;2.0;6.0;2.0;4.0;1.556642322510345e-05;5.12698254006096e-06;1.0212418300653594e-05;5.1350782329168784e-06;0.32936163085896614;0.5028268605672208;0.4160942457130935;0.08673261485412734;6.732251244459284;8.352873948069828e-12;11.078164072415616;368;3.573350395773459e-10;-1.2650177578110753;blue
MamTip1;133413;DNA/hAT-Tip100;38.0;32.0;27.0;22.0;8.30209238672184e-05;9.741266826115824e-05;5.616830065359477e-05;6.932355614437786e-05;1.173350809935067;1.234211385028633;1.20378109748185;0.030430287546783008;6.696653693086544;1.0662359883895078e-11;10.972146662933543;372;4.5122992379612964e-10;0.2675730679365244;grey
MER92C;46690;LTR/ERV1;2.0;7.0;7.0;15.0;1.8160827095954028e-05;5.12698254006096e-06;3.829656862745098e-05;1.7972773815209074e-05;0.28230996930768526;0.46930506986273934;0.3758075195852123;0.09349755027752704;6.6760303191047115;1.227506984946558e-11;10.910976027909584;373;5.18086929330125e-10;-1.4119341607537677;blue
Zaphod4a;110923;DNA/hAT-Tip100;28.0;23.0;24.0;21.0;5.9671289029563234e-05;7.177775556085344e-05;5.361519607843137e-05;6.162093879500255e-05;1.2028859561805718;1.1493185384393618;1.176102247309967;0.026783708870604994;6.574976160349412;2.4330426562357843e-11;10.613850276928028;374;1.0241548271957207e-09;0.2340134898296379;grey
LTR16A2;537988;LTR/ERVL;124.0;101.0;131.0;102.0;0.0002620347909559081;0.0003178729174837795;0.00026041666666666666;0.00033634762425605556;1.2130943235597564;1.2915748771432534;1.2523346003515048;0.03924027679174846;6.430500011268175;6.359246462750434e-11;10.196594342914125;375;2.669696455015469e-09;0.32462007486984634;grey
MER91B;148982;DNA/hAT-Tip100;42.0;39.0;53.0;49.0;0.00010118175096317243;0.00010766663334128016;0.00012510212418300653;0.00013607957317229727;1.0640914227751215;1.0877479024515389;1.0759196626133303;0.011828239838208687;6.418508894965714;6.880773728568101e-11;10.162362723515333;378;2.8657148362129e-09;0.1055703579350852;grey
X6B_LINE;76175;LINE/CR1;23.0;12.0;23.0;14.0;3.11328464502069e-05;5.896029921070104e-05;3.5743464052287583e-05;5.9053399678544104e-05;1.8938293774390553;1.6521453990065824;1.7729873882228189;0.12084198921623646;6.396678780582002;7.939648938304344e-11;10.100198700032335;379;3.2979919059558124e-09;0.8261822739618645;red
AluSz;13698205;SINE/Alu;2769.0;2431.0;2684.0;2303.0;0.006306995810037749;0.0070983073267143985;0.005879799836601307;0.006891274988574451;1.1254656797801033;1.172025439654729;1.148745559717416;0.023279879937312842;6.389447029707729;8.324330114106715e-11;10.079650705503635;380;3.4486823417468952e-09;0.20005928503026668;grey
MER44A;582923;DNA/TcMar-Tigger;80.0;137.0;95.0;138.0;0.0003554333303065288;0.00020507930160243838;0.000352328431372549;0.00024391621606355173;0.5769838788770209;0.6922978515055938;0.6346408651913074;0.05765698631428645;6.336771277241778;1.1731493554378858e-10;9.930646693670184;381;4.8474777697266765e-09;-0.6559876739931673;blue
